Caught,Category,Subcategory,Aircraft,ICAO Code,Rarity,Observed Aircraft,"Paper
(0 XP)","Bronze
(15,000 XP)","Silver
(50,000 XP)","Gold
(100,000 XP)","Platinum
(350,000 XP)","Cyber
(750,000 XP)",Glow
FALSE,Propeller,Taildraggers,AERO BOERO AB-180,AB18,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEROCOMP CA-3 Comp Air 3,CA3,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEROCOMP CA-6 Comp Air 6,CA6,12.05,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEROCOMP CA-7P Comp Air 7P,CA7P,14.50,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AERONCA 11 Chief,AR11,9.94,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AERONCA 15 Sedan,AR15,9.81,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AERONCA 60 Tandem,AR6T,16.04,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AERONCA 65 Super Chief,AR65,11.56,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEROPRAKT A-20,AP20,15.57,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEROPUP Aeropup,APUP,12.36,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AEROSTAR WT-01 Wild Thing,WILT,10.43,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AII AVA-303,M18,10.68,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIR TRACTOR AT-300,AT3P,9.57,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIR TRACTOR AT-501,AT5P,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIRCRAFT SPRUCE DR-107 One Design,RODS,10.74,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIRCRAFT SPRUCE DR-109 Rhino,R109,13.54,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIRCRAFT SPRUCE Tailwind,TAIL,9.38,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIRDALE Avid Flyer,AVID,10.14,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AIRDALE Magnum,MAGN,11.42,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AKRON Funk B,FNKB,12.25,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AKROTECH EUROPE CAP-222,CP22,17.64,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AKROTECH G-200,G200,11.50,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ALMS Callao,SAVG,8.87,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ALPLA AVO-68 Samburo,AV68,9.41,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ALVAREZ Polliwagen,POLI,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AMAX J-6 Karatoo,KTOO,11.24,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AMD CH-601 Zodiac,CH60,7.09,326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AMERICAN CHAMPION 7ECA Citabria Standard,CH7A,6.52,485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AMERICAN CHAMPION 7GCBC Citabria Explorer,CH7B,6.13,684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AMERICAN CHAMPION 8 Scout/Decathlon,BL8,5.93,781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ANGLIN Space Walker 1,SWAK,12.90,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ARCTIC Privateer,S4,12.61,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ARCTIC Tern,S1,10.25,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ASAP Chinook,CHIN,12.70,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ASSO AEREI Asso 4 Whisky,ASO4,12.85,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AURA AERO Integral R,INTG,10.26,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER 5,AUS5,10.62,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER Adventurer,ADVE,13.37,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER Aiglet Trainer,AIGT,13.69,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER AOP6,AUS6,11.79,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER AOP9,AUS9,12.61,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER Autocar,ACAR,12.45,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER D-4,D4,12.35,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER D-5,D5,13.04,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER J-1 Aiglet,J1,10.38,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTER J-2 Arrow,AUJ2,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AUSTFLIGHT Drifter,DRIF,12.30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,Australian Aircraft Kits Hornet,HRNT,12.58,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AVIAT A-1 Husky,HUSK,6.23,737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AVIATION DEVELOPMENT Alaskan Bushmaster,ALBU,11.02,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AVIONS FAIREY Tipsy B,TIPB,12.37,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AVIOTECHNICA Leshii,SL90,12.92,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AVIPRO Bearhawk,BEAR,8.41,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AYRES Thrush,SS2P,8.58,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,AZALEA Saberwing,SABW,11.01,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BACKCOUNTRY Mackey SQ-2,MSQ2,11.81,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BAKENG Duce,DUCE,12.51,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BELLANCA 14 Cruisair,B14A,9.76,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BELLANCA CH-300 Pacemaker,PACE,13.91,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BINDER CP-301 Smaragd,CP30,9.61,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BLUE YONDER Merlin,MAME,11.43,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BOEING L-15 Scout,YL15,13.43,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BOLKOW Kl-107,KL07,9.92,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BOWERS Fly Baby 1A,FB1A,11.18,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BUCKER BU-181 Bestmann,BU81,11.74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,BUSHBY Midget Mustang,MIMU,11.47,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CAARP CP-1310 Super Emeraude,CP13,12.65,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CAB GY-20 Minicab,GY20,10.61,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CASSUTT Special,CASS,13.73,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CENTRE EST DR-100,DR10,8.19,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CENTRE EST DR-220,DR22,8.39,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 120,C120,7.87,162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 140,C140,6.82,567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 170,C170,6.14,900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 180 Skywagon,C180,5.51,"1,459",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 188,C188,9.03,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 190,C190,9.70,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA 195,C195,8.14,173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA Airmaster,CMAS,12.38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CESSNA O-1 Bird Dog,O1,8.19,147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CHANCE VOUGHT F4U Corsair,CORS,10.50,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CLASS Bush Caddy L-160,CAD4,13.37,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CLASS Bush Caddy R-80,CAD2,13.29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,COMMONWEALTH 185 Skyranger,SKYR,10.61,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,COMMONWEALTH CA-16 Wirraway,WIRR,16.41,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,COMMONWEALTH CA-25 Winjeel,CA25,12.08,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CONVAIR BT-13 Valiant,VALI,10.34,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CONVAIR L-13,L13,13.54,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CORBY CJ-1 Starlet,CJ1,11.53,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CORVUS CA-41 Racer,CA41,11.74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CUB CRAFTERS CC-11,CC11,6.22,692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CUB CRAFTERS CC-19 XCub,CC19,7.47,197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CULVER Cadet,CUCA,12.11,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CURTISS 50 Robin,CRBN,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CURTISS P-40 Warhawk,P40,11.47,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CUSTOM FLIGHT North Star,NSTR,11.98,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,CVJETKOVIC CA-65 Skyfly,CA65,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DE HAVILLAND CANADA DHC-1 Chipmunk,DHC1,8.22,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DE HAVILLAND CANADA DHC-3 Otter,DHC3,11.25,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DE HAVILLAND DH-80 Puss Moth,DH80,12.62,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DE HAVILLAND DH-85 Leopard Moth,DH85,12.63,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DENNEY Kitfox,FOX,6.92,363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DORNIER Do-27,DO27,11.33,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DOUGLAS AD Skyraider,A1,13.59,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DOUGLAS SBD Dauntless,SBD,12.35,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DREAM Tundra,TNDR,13.16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DRUINE Condor,D6CR,11.35,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DRUINE D-31 Turbulent,D31,12.78,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DRUINE D-5 Turbi,D5TU,11.74,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,DYN'AERO CR-100,CR10,11.19,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ELMWOOD CA-05 Christavia Mk1,CHR1,13.34,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,EMBRAER Ipanema,IPAN,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,EXTRA EA-200,E200,9.28,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,EXTRA EA-230,E230,12.17,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,EXTRA EA-300,E300,6.85,353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,EXTRA NG,EXNG,8.54,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FAIRCHILD Cornell,FA62,9.90,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FAIRCHILD F-24 Argus,FA24,10.13,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FAIREY Firefly,FFLY,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FISHER Dakota Hawk,DAKH,12.93,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FLEET 80 Canuck,CNUK,12.64,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FLUG WERK Fw-190 Replica,FW90,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FMP Qualt,QALT,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FOKKER S-11 Instructor,S11,11.92,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FOUND FBA-2 Bush Hawk,FBA2,8.17,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FOURNIER RF-10,RF10,10.00,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FOURNIER RF-3,RF3,11.20,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FOURNIER RF-4,RF4,10.89,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,FOURNIER RF-5 Serrania,RF5,9.49,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GAME COMPOSITES GB-1 GameBird,GB1,8.18,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GILES G-202,G202,10.32,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GIPPSLAND GA-200 Fatman,GA20,10.64,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GLOBE GC-1 Swift,GC1,8.06,176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GREGA Aircamper,CAMP,12.07,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GROPPO Trail,TRAL,9.63,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GRUMMAN Bearcat,BCAT,12.03,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GRUMMAN F4F Wildcat,WCAT,11.76,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GRUMMAN F6F Hellcat,HCAT,12.12,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,GRUMMAN TBF Avenger,TBM,10.50,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HAPI Viking SF-2A Cygnet,SF2,13.59,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HARMON Rocket,HROC,9.38,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HAWKER Hurricane,HURI,10.96,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HAWKER Sea Fury,FURY,12.84,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HELIO Courier,COUR,8.59,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HOWARD DGA-15,DG15,9.44,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HOWARD HUGHES Australian LightWing GR-912,LWIN,15.20,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HUMBERT Tetras,TTRS,9.30,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HUMMEL Bird,HUML,13.28,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,HUNTING P-56 Provost,PPRO,15.22,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,IAR IAR-46 Katty,IR46,10.51,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,IMPULSE Impulse,IMPU,13.19,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,ISAACS Spitfire,ISPT,13.12,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JODEL Abeille,D140,8.40,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JODEL D-11,D11,8.52,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JODEL D-150 Mascaret,D150,10.31,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JODEL D-18,D18,10.33,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JUNKERS F-13 Replica,F13,12.23,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JURCA MJ-5 Sirocco,MJ5,13.20,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JUST Highlander,HIGH,8.65,78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,JUST JA30 SuperSTOL,SSTL,8.86,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,K & S Cavalier,SA02,12.95,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,KIEGER AK-1,KAK1,13.41,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,KITPLANES FOR AFRICA Bushbaby,KFAB,10.48,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,KITPLANES FOR AFRICA Safari,KFAS,12.54,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,LASER Akro Z,LAKR,12.09,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,LET Z-37 Cmelak,Z37P,13.10,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,LUCEAIR W-5 Buttercup Replica,W5BC,13.18,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,LUSCOMBE 8,L8,7.70,203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MAULE M-4,M4,8.95,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MAULE M-5,M5,7.89,177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MAULE M-6 Super Rocket,M6,9.20,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MAULE M-8,M8,12.07,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MAULE M-9,M9,11.67,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MAX HOLSTE Broussard,BROU,11.99,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MESSERSCHMITT Bf 109,ME09,12.48,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MESSERSCHMITT Bf-108 Taifun,ME08,11.49,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MEYERS MAC-145,MC45,10.77,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MILES Falcon Major,FALM,13.35,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MILES M-38 Messenger,MESS,12.53,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MITSUBISHI A6M Zero,ZERO,17.15,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MONNETT Sonerai,SRAI,11.04,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Taildraggers,MONOCOUPE 110 Special,M110,15.42,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
